X_id,id,g_pnt_2,geo_shp,fenomen,taxonom,r_p_v_e,intnsdd,descrpc,fuente,cvegeo,alcaldi,entidad,area_m2,perim_m,perd_rt,intens_n,intns_nm,int2
1416,354,"19.2365382606,-99.0954473847","{""type"": ""Polygon"", ""coordinates"": [[[-99.09212034348815, 19.2360444223041], [-99.09214799944449, 19.236013564326772], [-99.09214796578325, 19.23586215784528], [-99.09215450020322, 19.235829347493034], [-99.09225257428632, 19.235815359470813], [-99.09264",Hidrometeorolgicos,Inundaciones,Peligro,Muy Bajo,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901300010743,Xochimilco,Ciudad de Mxico,648324.922262,3913.65331121,5 aos,% de area inundable,0 a 25,1
1417,356,"19.2889854812,-99.1248207893","{""type"": ""Polygon"", ""coordinates"": [[[-99.12357766375354, 19.28969647132811], [-99.12361878103647, 19.28925619362062], [-99.12355806441069, 19.28926464511663], [-99.12371034007191, 19.28800768381364], [-99.12396933329808, 19.288035878419755], [-99.124595",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901200010750,Tlalpan,Ciudad de Mxico,47630.6455029,886.471730382,5 aos,% de area inundable,100,5
1418,416,"19.355624198,-99.2073820988","{""type"": ""Polygon"", ""coordinates"": [[[-99.21236452239324, 19.354580174345642], [-99.21288994836625, 19.355220609202348], [-99.21286473803185, 19.35543730783528], [-99.21228074549197, 19.355499908290007], [-99.21174806777611, 19.355559877550004], [-99.211",Hidrometeorolgicos,Inundaciones,Peligro,Muy Bajo,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901000011010,lvaro Obregn,Ciudad de Mxico,265785.688235,2964.86872675,5 aos,% de area inundable,0 a 25,1
1419,440,"19.3597148483,-99.2010020633","{""type"": ""Polygon"", ""coordinates"": [[[-99.20652009621031, 19.35987707839596], [-99.20647303121099, 19.360193403507207], [-99.20605250129528, 19.361446608818518], [-99.20588356062852, 19.361915040596177], [-99.20570570058725, 19.36201282763534], [-99.2055",Hidrometeorolgicos,Inundaciones,Peligro,Muy Bajo,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901000010968,lvaro Obregn,Ciudad de Mxico,472477.814796,3419.55584063,5 aos,% de area inundable,0 a 25,1
1420,481,"19.3928760212,-99.1960029806","{""type"": ""Polygon"", ""coordinates"": [[[-99.19974652156473, 19.391875774963662], [-99.19928273999372, 19.39213871647866], [-99.19888486829112, 19.392353832551528], [-99.19866307724175, 19.392473154456315], [-99.19843801740599, 19.392594620532144], [-99.198",Hidrometeorolgicos,Inundaciones,Peligro,Muy Bajo,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901000011773,lvaro Obregn,Ciudad de Mxico,326495.66308,3037.73882235,5 aos,% de area inundable,0 a 25,1
1422,5,"19.3940021412,-99.1346601622","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.13396821272482, 19.39274907781546], [-99.13448734448761, 19.39281787808194], [-99.13503867519792, 19.39289094445432], [-99.13494961080164, 19.393466303856982], [-99.1356311568751, 19.393558791117435], [-99.",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901400010168,Benito Jurez,Ciudad de Mxico,123522.838236,1794.42953695,5 aos,% de area inundable,100,5
1423,9,"19.2544657488,-99.0722615538","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.0748263628243, 19.251705914254106], [-99.07671678934179, 19.252257632212302], [-99.07673707097082, 19.25221359250834], [-99.07679023079687, 19.252198659249984], [-99.07697397688474, 19.252247892620765], [-9",Hidrometeorolgicos,Inundaciones,Peligro,Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901300011366,Xochimilco,Ciudad de Mxico,726107.19297,4849.0299378,5 aos,% de area inundable,73 a 99,4
1424,28,"19.2321054762,-99.0913349157","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.09233315594818, 19.23515183941786], [-99.09211179055079, 19.23517939279113], [-99.09188437360032, 19.235169443865477], [-99.09156851995307, 19.235169489057455], [-99.09136005335563, 19.235161526837288], [-9",Hidrometeorolgicos,Inundaciones,Peligro,Muy Bajo,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901300011296,Xochimilco,Ciudad de Mxico,150087.659958,2067.2907035,5 aos,% de area inundable,0 a 25,1
1425,31,"19.3905750675,-99.144452701","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.1445789910582, 19.38898404961398], [-99.14500600510499, 19.389040658176135], [-99.14549416962898, 19.389105372144314], [-99.14595637608699, 19.389166642559143], [-99.14609399680049, 19.38851141094063], [-99",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901400010280,Benito Jurez,Ciudad de Mxico,202062.408324,2113.71385722,5 aos,% de area inundable,100,5
1426,43,"19.2608542992,-99.0598933026","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.06009338830171, 19.26373032270847], [-99.05988599273623, 19.263687490400248], [-99.05967653147015, 19.263687559237567], [-99.05944505070282, 19.263623823077452], [-99.05945463968132, 19.263593469607322], [-",Hidrometeorolgicos,Inundaciones,Peligro,Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901300011489,Xochimilco,Ciudad de Mxico,113983.796839,1653.40596598,5 aos,% de area inundable,73 a 99,4
1475,837,"19.2132379701,-98.9868829492","{""type"": ""Polygon"", ""coordinates"": [[[-98.98124078428422, 19.210530636833322], [-98.98135253132901, 19.2101309252509], [-98.981494065054, 19.20958881483924], [-98.98162117446655, 19.209101956574816], [-98.98152920651138, 19.208973889464975], [-98.9816400",Hidrometeorolgicos,Inundaciones,Peligro,Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900900110435,Milpa Alta,Ciudad de Mxico,873442.960614,6424.93876922,5 aos,% de area inundable,73 a 99,4
3888,289,"19.3669791953,-99.2271896101","{""type"": ""Polygon"", ""coordinates"": [[[-99.22304841463273, 19.367548277505655], [-99.22314631031654, 19.367353125819847], [-99.2234049857887, 19.367034186823744], [-99.22346035789609, 19.36695861224389], [-99.22354905886245, 19.36686629656232], [-99.22359",Hidrometeorolgicos,Inundaciones,Peligro,Muy Bajo,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901000010686,lvaro Obregn,Ciudad de Mxico,233123.070143,2399.71378128,5 aos,% de area inundable,0 a 25,1
1427,47,"19.3761554664,-99.1512234501","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.1526201075431, 19.3800517111989], [-99.15217475108068, 19.379975788110098], [-99.15134257158279, 19.379820265226307], [-99.15006152813619, 19.379580848441375], [-99.15023613614282, 19.378757848345597], [-99",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901400010632,Benito Jurez,Ciudad de Mxico,377818.190981,2670.66342485,5 aos,% de area inundable,100,5
1428,90,"19.391098048,-99.1550370736","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.15177809835569, 19.391854315529596], [-99.15179496585381, 19.39162630410075], [-99.15179151012694, 19.39156911364238], [-99.1517776652008, 19.39150600035396], [-99.15175164229925, 19.39144175714611], [-99.1",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901400010261,Benito Jurez,Ciudad de Mxico,398653.607375,2609.193045,5 aos,% de area inundable,100,5
1429,106,"19.2584622354,-99.1206817076","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.12003504890194, 19.257714973181784], [-99.12037851744226, 19.25760414114965], [-99.12040408971295, 19.257517240550904], [-99.12066785417106, 19.256874249910457], [-99.1217941021932, 19.257788864485395], [-9",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901300010194,Xochimilco,Ciudad de Mxico,46474.0831754,891.432783477,5 aos,% de area inundable,100,5
1430,123,"19.3975166578,-99.2039352106","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.20345275521711, 19.395372228588045], [-99.2035461717498, 19.395390146614808], [-99.20365388584412, 19.395409780390736], [-99.20389873836999, 19.395455752739817], [-99.20397321051362, 19.39546939763897], [-9",Hidrometeorolgicos,Inundaciones,Peligro,Muy Bajo,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901000010046,lvaro Obregn,Ciudad de Mxico,288017.170839,3017.86135664,5 aos,% de area inundable,0 a 25,1
1431,125,"19.3106758397,-99.2293968328","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.23039786940097, 19.30999649055843], [-99.23040799974353, 19.310032833268384], [-99.23049358585304, 19.31004282494146], [-99.23127948613441, 19.310085817615338], [-99.23214007776026, 19.3100817311813], [-99.",Hidrometeorolgicos,Inundaciones,Peligro,Bajo,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900800010495,La Magdalena Contreras,Ciudad de Mxico,285429.699225,2755.00800693,5 aos,% de area inundable,26 a 49,2
1432,149,"19.2708791397,-99.1032964342","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.10218740529864, 19.27464980847979], [-99.10226127436906, 19.27352618344544], [-99.10230270822277, 19.27280315086891], [-99.10227945926161, 19.272572863296723], [-99.10226904168574, 19.272376250643614], [-99",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901300011084,Xochimilco,Ciudad de Mxico,168118.133051,1913.59004796,5 aos,% de area inundable,100,5
1433,182,"19.2501363288,-99.0250104209","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.02266722186381, 19.247337108350898], [-99.02290490692963, 19.247275598359668], [-99.02342612748323, 19.247221067765665], [-99.02352092542239, 19.24720470248432], [-99.02381707651104, 19.247254193859792], [-",Hidrometeorolgicos,Inundaciones,Peligro,Muy Bajo,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901300011328,Xochimilco,Ciudad de Mxico,642972.806631,3820.273215,5 aos,% de area inundable,0 a 25,1
3912,546,"19.3540965836,-99.2362467368","{""type"": ""Polygon"", ""coordinates"": [[[-99.23851315697608, 19.355925086265447], [-99.23788333691705, 19.355843959553987], [-99.23740775930565, 19.35613074017998], [-99.23717789768443, 19.3562693490151], [-99.23701182014693, 19.35636949536964], [-99.236943",Hidrometeorolgicos,Inundaciones,Peligro,Muy Bajo,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901000011646,lvaro Obregn,Ciudad de Mxico,142217.749205,2065.92821028,5 aos,% de area inundable,0 a 25,1
1434,192,"19.2717657701,-99.2335767603","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.23599211660147, 19.270281899824734], [-99.2361292949994, 19.27156762857997], [-99.23612518833468, 19.271595181136757], [-99.23624676895214, 19.272655703391507], [-99.23620353109203, 19.272660096295013], [-9",Hidrometeorolgicos,Inundaciones,Peligro,Muy Bajo,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901200012047,Tlalpan,Ciudad de Mxico,277634.598997,2375.74147814,5 aos,% de area inundable,0 a 25,1
1435,203,"19.2489532767,-99.0966847121","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.09366735502982, 19.24912002048218], [-99.09343104967246, 19.249994643888783], [-99.09336432290849, 19.25024161651372], [-99.09288542418403, 19.252767311725304], [-99.09284489984947, 19.25290650623046], [-99",Hidrometeorolgicos,Inundaciones,Peligro,Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901300010423,Xochimilco,Ciudad de Mxico,388138.674091,4336.41617023,5 aos,% de area inundable,73 a 99,4
1436,205,"19.2743171889,-99.1598802949","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.15838089901064, 19.275915636941694], [-99.15829947667821, 19.275701804711574], [-99.15825259505041, 19.275508442902037], [-99.15819638023738, 19.275292990328467], [-99.15815679160252, 19.275140698428757], [",Hidrometeorolgicos,Inundaciones,Peligro,Bajo,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901200012259,Tlalpan,Ciudad de Mxico,118347.612203,1477.92294678,5 aos,% de area inundable,26 a 49,2
